i,IDA Return Value,t,y[0],y[1],y[2],y[3],y[4],y[5],y[6],y[7],y[8],y[9],y[10],y[11],y[12],y[13],y[14],y[15],y[16],y[17],y[18],y[19],y[20],y[21],y[22],y[23],y[24]
172,0,0.7166666666666667,0.5539830869923469,-5.679197343278929e-08,0.995473008981921,0.9713000565226328,0.3068795733573395,-8.316530474647781e-51,-0.2805756099267106,0.9858038279982054,1.024954545802951,0,0.2805755939922742,0.9858037720124601,0.9999960341087077,0.4834568420894739,0.8767969967419121,0.9999959773169725,0.0501152372997139,0.9999995777022623,1.914050274100913,1.555549298048624,-5.477598519756004,0.9949884762700287,0.09999959773169728,1,0
173,0,0.7208333333333333,0.5539829961462602,-5.422280060462239e-08,0.9954730135826031,0.9713000682559512,0.3068795201829238,-8.270455389905844e-51,-0.280575561310102,0.9858038354519418,1.024954534562058,0,0.280575546096517,0.9858037819988963,0.9999958758775441,0.4834567070691246,0.8767968918738743,0.9999958216549834,0.05011520611150742,0.9999995777022623,1.914050274100913,1.555549055907752,-5.477598568270995,0.9949884793888494,0.09999958216549837,1,0
174,0,0.725,0.5539829094560028,-5.154686719227454e-08,0.9954730183340432,0.9713000799390433,0.3068794684377652,-8.224635566054815e-51,-0.2805755140002427,0.9858038429760427,1.024954524617196,0,0.280575499537463,0.9858037921609423,0.9999957284435965,0.4834565804841314,0.8767967948542829,0.9999956768969686,0.05011517603427869,0.9999995777022623,1.914050274100913,1.555548830728618,-5.477598615057796,0.9949884823965723,0.09999956768969689,1,0
175,0,0.7291666666666666,0.5539828271545402,-4.877175432187187e-08,0.9954730232283184,0.9713000915440683,0.3068794182644776,-8.179069594110557e-51,-0.2805754681275227,0.9858038505546177,1.024954516319894,0,0.2805754544433749,0.9858038024752337,0.9999955922013181,0.4834564626887426,0.8767967059326475,0.9999955434297996,0.05011514713097026,0.9999995777022623,1.914050274100913,1.555548623113022,-5.477598660018499,0.9949884852869033,0.09999955434298,1,0
176,0,0.7333333333333333,0.5539827494725363,-4.590536362436482e-08,0.9954730282570416,0.9713001030426485,0.3068793698062093,-8.133756073744477e-51,-0.2805754238228202,0.9858038581712837,1.024954510048427,0,0.2805754109429139,0.9858038129175981,0.9999954675346454,0.4834563540299921,0.8767966253500638,0.9999954216295118,0.05011511946393046,0.9999995777022623,1.914050274100913,1.555548433645908,-5.477598703056117,0.9949884880536071,0.09999954216295123,1,0
177,0,0.7375,0.5539826766383535,-4.295591723552804e-08,0.9954730334113628,0.9713001144058685,0.3068793232066431,-8.088693613283517e-51,-0.2805753812175025,0.9858038658091646,1.024954506207823,0,0.2805753691651401,0.9858038234630544,0.9999953548170009,0.4834562548476994,0.876796553339214,0.9999953118613047,0.05011509309491336,0.9999995777022623,1.914050274100913,1.555548262895364,-5.477598744074587,0.9949884906905089,0.09999953118613052,1,0
178,0,0.7416666666666667,0.5539826088780521,-3.993195779596062e-08,0.9954730386819685,0.9713001256042775,0.306879278609996,-8.043880829710168e-51,-0.2805753404434252,0.9858038734508915,1.02495450522986,0,0.2805753292395121,0.985803834085812,0.9999952544112899,0.48345616547447,0.8767964901243659,0.9999952144795414,0.05011506808507879,0.9999995777022623,1.914050274100913,1.55554811141262,-5.477598782978774,0.9949884931914923,0.09999952144795418,1,0
179,0,0.7458333333333333,0.553982546415391,-3.684234845108577e-08,0.9954730440590817,0.9713001366078865,0.3068792361610199,-7.999316348662447e-51,-0.2805753016329326,0.9858038810786033,1.024954507573063,0,0.2805752912958874,0.9858038447592724,0.9999951666699035,0.4834560862356948,0.8767964359213734,0.9999951298277491,0.05011504449499227,0.9999995777022623,1.914050274100913,1.555547979732055,-5.477598819674463,0.994988495550501,0.09999951298277493,1,0
180,0,0.75,0.5539824894718276,-3.369627285115099e-08,0.9954730495324624,0.9713001473861701,0.3068791960050005,-7.954998804433917e-51,-0.2805752649188578,0.9858038886739454,1.02495451372271,0,0.2805752554645219,0.985803855456028,0.9999950919347161,0.4834560174495508,0.8767963909376766,0.9999950582386188,0.05011502238462515,0.9999995777022623,1.914050274100913,1.555547868371185,-5.477598854068366,0.9949884977615376,0.0999995058238619,1,0
181,0,0.7541666666666667,0.5539824382665167,-3.050323515122809e-08,0.9954730550914068,0.9713001579080662,0.3068791582877585,-7.910926839973675e-51,-0.280575230434522,0.9858038962180709,1.024954524190828,0,0.2805752218760706,0.9858038661478626,0.9999950305370877,0.4834559594270006,0.8767963553723017,0.9999950000340057,0.05011500181335447,0.9999995777022623,1.914050274100913,1.555547777830675,-5.477598886068117,0.9949884998186646,0.09999950000340056,1,0
182,0,0.7583333333333333,0.5539823891654928,-2.730588429072472e-08,0.9954730607789816,0.9713001684558048,0.3068791213026194,-7.867098838016981e-51,-0.2805751966195377,0.9858039038497112,1.024954525926214,0,0.280575188958184,0.9858038769314639,0.9999949746809418,0.4834559056862617,0.8767963238030766,0.9999949473751942,0.05011498180767672,0.9999995777022623,1.914050274100913,1.555547695916969,-5.477598917188059,0.9949885018192325,0.09999949473751941,1,0
183,0,0.7625,0.5539823445896536,-2.409555860334455e-08,0.995473066552483,0.9713001788174397,0.3068790862581749,-7.823513612874035e-51,-0.2805751645789027,0.9858039114584661,1.024954527280841,0,0.2805751578182872,0.9858038877049701,0.9999949293272351,0.4834558604116709,0.8767962996280714,0.9999949052317973,0.05011496301723393,0.9999995777022623,1.914050274100913,1.555547630360573,-5.477598946417637,0.9949885036982767,0.09999949052317972,1,0
184,0,0.7666666666666666,0.5539823049546028,-2.088099038027299e-08,0.9954730723969535,0.9713001889437257,0.3068790533997031,-7.780169847658955e-51,-0.2805751345368713,0.9858039190156627,1.024954529564639,0,0.280575128678184,0.9858038984311005,0.9999948952044175,0.4834558242508774,0.8767962833174694,0.9999948743235316,0.05011494555413316,0.9999995777022623,1.914050274100913,1.555547582281049,-5.47759897358246,0.9949885054445867,0.09999948743235314,1,0
185,0,0.7708333333333334,0.5539822702940985,-1.767446763588488e-08,0.9954730783023175,0.9713001988158118,0.3068790227903787,-7.737066207641164e-51,-0.2805751065512033,0.9858039265077158,1.024954532774841,0,0.2805751015921866,0.9858039090841562,0.9999948722304051,0.4834557971755215,0.8767962747798341,0.999994854556025,0.05011492942814326,0.9999995777022623,1.914050274100913,1.555547551531594,-5.477598998667333,0.9949885070571857,0.09999948545560249,1,0
186,0,0.775,0.5539822406307418,-1.448867437931402e-08,0.9954730842581609,0.9713002084150317,0.3068789944896494,-7.694201366127268e-51,-0.2805750806762509,0.9858039339209098,1.024954536904173,0,0.2805750766110883,0.9858039196379176,0.9999948602939307,0.4834557791344246,0.8767962739024063,0.9999948458053268,0.05011491464606482,0.9999995777022623,1.914050274100913,1.555547537919396,-5.477599021661677,0.9949885085353936,0.09999948458053266,1,0
187,0,0.7791666666666667,0.5539822159759747,-1.133669061445273e-08,0.9954730902537307,0.971300217722905,0.3068789685532357,-7.651574004461065e-51,-0.2805750569629583,0.9858039412414009,1.024954541940856,0,0.2805750537821637,0.9858039300656466,0.9999948592545442,0.4834557700535878,0.8767962805511048,0.9999948479179076,0.05011490121173,0.9999995777022623,1.914050274100913,1.555547541205633,-5.47759904255953,0.9949885098788269,0.09999948479179073,1,0
188,0,0.7833333333333333,0.5539821963300822,-8.231992339952127e-09,0.9954730962779353,0.9713002267211347,0.3068789450331308,-7.609182812023542e-51,-0.2805750354588623,0.9858039484552158,1.024954547868608,0,0.2805750331491684,0.9858039403400852,0.9999948689426128,0.4834557698361926,0.876796294570526,0.9999948607106584,0.05011488912600275,0.9999995777022623,1.914050274100913,1.555547561105468,-5.47759906135955,0.9949885110873996,0.0999994860710658,1,0
189,0,0.7875,0.5539821816821912,-5.18845154922207e-09,0.9954731023193449,0.9713002353916098,0.3068789239776007,-7.567026486232866e-51,-0.2805750162080919,0.9858039555482515,1.024954554666641,0,0.2805750147523392,0.9858039504334556,0.9999948891593204,0.4834557783626006,0.8767963157839439,0.9999948839708915,0.0501148783867786,0.9999995777022623,1.914050274100913,1.555547597288053,-5.477599078065008,0.9949885121613221,0.09999948839708912,1,0
190,0,0.7916666666666666,0.5539821720102702,-2.220336230431153e-09,0.9954731083661905,0.9713002437164036,0.3068789054311842,-7.525103732544397e-51,-0.2805749992513683,0.9858039625062764,1.024954562309662,0,0.2805749986283942,0.9858039603174604,0.9999949196766679,0.483455795490354,0.8767963439933101,0.9999949174563403,0.05011486898898477,0.9999995777022623,1.914050274100913,1.555547649376528,-5.477599092683798,0.9949885131011014,0.09999949174563398,1,0
191,0,0.7958333333333333,0.5539821672811306,6.576896334932821e-10,0.9954731144063649,0.9713002516777746,0.3068788894346929,-7.483413264450684e-51,-0.2805749846260048,0.9858039693149295,1.024954570767875,0,0.2805749848105326,0.9858039699632828,0.999994960237473,0.4834558210541748,0.8767963789792541,0.9999949608951589,0.05011486092458022,0.9999995777022623,1.914050274100913,1.555547716948024,-5.477599105228427,0.9949885139075417,0.09999949608951583,1,0
192,0,0.8,0.5539821674504253,3.430566064865236e-09,0.9954731204274219,0.971300259258166,0.3068788760252114,-7.441953803481459e-51,-0.2805749723659074,0.9858039759597201,1.024954580006978,0,0.2805749733284347,0.9858039793415861,0.999995010555371,0.4834558548659656,0.8767964205010826,0.9999950139859225,0.05011485418255549,0.9999995777022623,1.914050274100913,1.555547799533656,-5.47759911571602,0.9949885145817442,0.09999950139859219,1,0
193,0,0.8041666666666667,0.5539821724626495,6.082837091239751e-09,0.9954731264165767,0.9713002664402057,0.3068788652360968,-7.400724079203642e-51,-0.280574962501574,0.9858039824260292,1.024954589988166,0,0.2805749642082621,0.9858039884225146,0.9999950703148134,0.4834558967148088,0.8767964682967805,0.9999950763976275,0.05011484874893286,0.9999995777022623,1.914050274100913,1.555547896618531,-5.477599124168322,0.9949885151251063,0.0999995076397627,1,0
194,0,0.8083333333333333,0.5539821824874619,8.74731141580025e-09,0.9954731323982482,0.971300273278761,0.3068788568370405,-7.359722734307501e-51,-0.2805749548224368,0.9858039887504539,1.024954599602307,0,0.2805749572767096,0.985803997373589,0.9999951408215453,0.4834559475178303,0.8767965235005493,0.9999951495688245,0.05011484461018804,0.9999995777022623,1.914050274100913,1.555548010440393,-5.477599130606368,0.9949885155389809,0.09999951495688242,1,0
195,0,0.8125,0.5539821977277647,1.158433288491963e-08,0.9954731384035688,0.9713002798424216,0.3068788505451681,-7.318948401687585e-51,-0.2805749490698679,0.9858039949791109,1.024954607535517,0,0.2805749523201377,0.9858040063989927,0.9999952236622286,0.483456008385566,0.8767965874916028,0.9999952352465158,0.0501148417504713,0.9999995777022623,1.914050274100913,1.555548143716801,-5.477599135054816,0.9949885158249524,0.09999952352465151,1,0
196,0,0.8166666666666667,0.5539822177831579,1.438135439084098e-08,0.9954731443692666,0.9713002860194185,0.3068788467251993,-7.278399960098637e-51,-0.2805749455773248,0.9858040010293281,1.024954615139997,0,0.2805749496123688,0.9858040152065252,0.9999953162587896,0.4834560775220468,0.8767966580759432,0.9999953306400848,0.05011484014239074,0.9999995777022623,1.914050274100913,1.555548292106798,-5.477599137556274,0.9949885159857605,0.09999953306400844,1,0
197,0,0.8208333333333333,0.5539822425784011,1.713699706782717e-08,0.9954731502851574,0.9713002918007096,0.3068788453681982,-7.238076161257357e-51,-0.2805749443366382,0.9858040068913791,1.024954622246642,0,0.2805749491448467,0.9858040237850997,0.999995418352822,0.4834561547463173,0.8767967350556009,0.9999954354897475,0.05011483976045578,0.9999995777022623,1.914050274100913,1.555548455206273,-5.477599138150394,0.9949885160239539,0.09999954354897468,1,0
198,0,0.825,0.5539822720283009,1.985024408169335e-08,0.9954731561409096,0.9713002971778059,0.3068788464601768,-7.197975764433666e-51,-0.2805749453350186,0.9858040125556687,1.024954628676405,0,0.2805749509044967,0.9858040321241192,0.9999955296651527,0.4834562398604707,0.8767968182185116,0.9999955495153131,0.05011484057622499,0.9999995777022623,1.914050274100913,1.555548632579375,-5.477599136881421,0.9949885159423771,0.09999955495153127,1,0
199,0,0.8291666666666666,0.553982306037711,2.252044062980685e-08,0.9954731619260445,0.9713003021427701,0.3068788499820942,-7.158097536450695e-51,-0.2805749485550574,0.9858040180127354,1.024954634240301,0,0.2805749548737266,0.9858040402134761,0.9999956498958411,0.4834563326496485,0.8767969073385167,0.9999956724161868,0.05011484255830602,0.9999995777022623,1.914050274100913,1.555548823758512,-5.477599133798184,0.9949885157441689,0.09999956724161864,1,0
200,0,0.8333333333333334,0.5539823445015327,2.514729394108734e-08,0.9954731676299364,0.971300306688217,0.3068788559098571,-7.118440251684804e-51,-0.2805749539747263,0.9858040232532493,1.024954638739406,0,0.2805749610304259,0.9858040480435523,0.9999957787241797,0.4834564328820409,0.8767970021753636,0.9999958038713684,0.05011484567235565,0.9999995777022623,1.914050274100913,1.55554902824435,-5.477599128954107,0.994988515432764,0.09999958038713681,1,0
201,0,0.8375,0.5539823873047136,2.773087327600651e-08,0.9954731732418122,0.9713003108073145,0.3068788642143191,-7.079002692065563e-51,-0.2805749615673774,0.9858040282680138,1.024954641964857,0,0.2805749693479664,0.9858040556052193,0.9999959158086934,0.4834565403088866,0.8767971024747055,0.9999959435394522,0.05011484988107979,0.9999995777022623,1.914050274100913,1.555549245505814,-5.477599122407201,0.9949885150118917,0.09999959435394518,1,0
202,0,0.8416666666666667,0.5539824343222487,3.02716099265885e-08,0.9954731787507516,0.9713003144937822,0.3068788748612818,-7.039783647075763e-51,-0.2805749713017433,0.9858040330479644,1.024954643697849,0,0.2805749797952016,0.9858040628898379,0.9999960607871404,0.4834566546644727,0.8767972079681012,0.9999960910586277,0.05011485514423349,0.9999995777022623,1.914050274100913,1.555549474980087,-5.477599114220074,0.9949885144855761,0.09999960910586272,1,0
203,0,0.8458333333333333,0.5539824854191805,3.277029721640961e-08,0.9954731841456871,0.971300317741892,0.3068788878114938,-7.000781913751412e-51,-0.280574983141937,0.9858040375841696,1.024954643709641,0,0.2805749923364673,0.9858040698892587,0.9999962132765112,0.483456775666135,0.876797318373015,0.9999962460466789,0.05011486141862088,0.9999995777022623,1.914050274100913,1.555549716072611,-5.477599104459917,0.9949885138581376,0.09999962460466787,1,0
204,0,0.85,0.5539825404505984,3.522809050059838e-08,0.9954731894154042,0.9713003205464682,0.3068789030206507,-6.96199629668174e-51,-0.2805749970474521,0.9858040418678301,1.024954641761551,0,0.2805750069315811,0.9858040765958213,0.9999963728730298,0.4834569030142577,0.8767974333928172,0.9999964081009849,0.05011486865809523,0.9999995777022623,1.914050274100913,1.555549968157088,-5.477599093198514,0.9949885131341901,0.09999964081009848,1,0
205,0,0.8541666666666666,0.5539825992616383,3.764650716583558e-08,0.9954731945485407,0.9713003229028873,0.3068789204393964,-6.923425608009192e-51,-0.2805750129731625,0.9858040458902796,1.024954637604959,0,0.2805750235358429,0.985804083002355,0.9999965391521523,0.4834570363922738,0.8767975527167844,0.9999965767985199,0.05011487681355893,0.9999995777022623,1.914050274100913,1.555550230575476,-5.477599080512239,0.9949885123186439,0.09999965767985197,1,0
206,0,0.8583333333333333,0.5539826616874843,4.002742663035424e-08,0.9954731995335878,0.971300324807078,0.3068789400133213,-6.88506866742943e-51,-0.2805750308693223,0.9858040496429838,1.024954630981303,0,0.2805750421000344,0.9858040891021785,0.999996711668568,0.4834571754666643,0.8767976760200977,0.9999967516958521,0.05011488583296351,0.9999995777022623,1.914050274100913,1.555550502637993,-5.477599066482056,0.9949885114167036,0.09999967516958522,1,0
207,0,0.8624999999999999,0.5539827253120903,4.211473412108657e-08,0.9954732044985041,0.9713003265789687,0.3068789604577044,-6.846925381963404e-51,-0.2805750495613298,0.9858040533306899,1.024954633809564,0,0.2805750613776901,0.9858040948475606,0.9999968858667693,0.4834573155272504,0.8767978004164285,0.999996927981359,0.0501148957871984,0.9999995777022623,1.914050274100913,1.555550776859892,-5.47759905099769,0.99498851042128,0.09999969279813591,1,0
208,0,0.8666666666666667,0.5539827915510597,4.405033906946383e-08,0.9954732093547558,0.9713003280110993,0.3068789825712732,-6.808993732888724e-51,-0.2805750697794497,0.9858040568172932,1.02495463902617,0,0.2805750821388936,0.9858041002422911,0.9999970642578828,0.4834574592474646,0.8767979274549358,0.9999971083080766,0.05011490663346051,0.9999995777022623,1.914050274100913,1.55555105736812,-5.477599034125728,0.9949885093366539,0.09999971083080769,1,0
